Entidad,Entidad-N,municipio,Municipio,Localidad,Ubicación,Tipo,Edad,Sexo,Talla,Talla-M,Peso,IMC,Categoria
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,9,Mujer,138.44,1.3843334,31.700001,16.541615,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,12,Hombre,147,1.47,44.599998,20.639547,Sobrepeso
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,8,Mujer,133.64,1.3363333,27.5,15.399376,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,13,Hombre,159.96001,1.5996666,65.040001,25.416842,Obesidad
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,10,Hombre,141.36,1.4136667,34,17.013155,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,13,Hombre,161.66,1.6166667,42.400002,16.222765,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,10,Hombre,141.06,1.4106667,31.4,15.779048,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,16,Hombre,159.7,1.597,49.740002,19.502754,Normal
14,Jalisco,67,Puerto Vallarta,28,Ixtapa,Urbano,13,Mujer,158.7,1.587,57.900002,22.989246,Sobrepeso
14,Jalisco,67,Puerto Vallarta,28,Ixtapa,Urbano,13,Hombre,168.25999,1.6826667,75.160004,26.545483,Obesidad
14,Jalisco,67,Puerto Vallarta,28,Ixtapa,Urbano,9,Hombre,138.89999,1.3889999,43.139999,22.360201,Obesidad
14,Jalisco,67,Puerto Vallarta,28,Ixtapa,Urbano,12,Mujer,154.36,1.5436667,45.599998,19.13629,Normal
14,Jalisco,67,Puerto Vallarta,28,Ixtapa,Urbano,6,Hombre,127.5,1.275,37.099998,22.821993,Obesidad
14,Jalisco,93,Tepatitlán de Morelos,1,Tepatitlán de Morelos,Urbano,12,Mujer,140.44,1.4043334,33.299999,16.885107,Normal
14,Jalisco,93,Tepatitlán de Morelos,1,Tepatitlán de Morelos,Urbano,9,Hombre,127.5,1.275,25.6,15.74779,Normal
14,Jalisco,93,Tepatitlán de Morelos,1,Tepatitlán de Morelos,Urbano,18,Hombre,177.89999,1.7789999,104.3,32.955845,Obesidad
14,Jalisco,93,Tepatitlán de Morelos,1,Tepatitlán de Morelos,Urbano,7,Hombre,117.8,1.178,23.6,17.006754,Normal
14,Jalisco,93,Tepatitlán de Morelos,1,Tepatitlán de Morelos,Urbano,13,Hombre,158.5,1.585,76.040001,30.267988,Obesidad
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,14,Mujer,151.14,1.5113333,47.34,20.72563,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,10,Mujer,144.36,1.4436667,41.959999,20.132681,Sobrepeso
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,8,Hombre,125.06,1.2506666,25.76,16.46883,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,15,Hombre,168.56,1.6856667,66.199997,23.297781,Sobrepeso
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,8,Hombre,123.5,1.235,24.200001,15.866511,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,13,Mujer,147.06,1.4706666,38.060001,17.597069,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,9,Hombre,124.04,1.2403333,24.200001,15.730356,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,6,Mujer,120.74,1.2073333,21.059999,14.447875,Normal
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,13,Hombre,153.16,1.5316668,51.060001,21.764679,Sobrepeso
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,13,Mujer,157.16,1.5716667,46.700001,18.90584,Normal
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,6,Hombre,100.34,1.0033333,16.1,15.993202,Normal
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,19,Hombre,170,1.7,65.040001,22.50519,Normal
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,10,Hombre,142.44,1.4243333,31.6,15.576283,Normal
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,16,Mujer,160.5,1.605,62.259998,24.16902,Sobrepeso
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,8,Mujer,120,1.2,24.139999,16.763887,Normal
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,7,Hombre,118.5,1.1849999,23.5,16.73521,Normal
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,18,Mujer,160.34,1.6033332,70,27.230175,Sobrepeso
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,6,Mujer,111.54,1.1153333,19.299999,15.514863,Normal
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,12,Hombre,158.03999,1.5803334,47.040001,18.835186,Normal
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,7,Hombre,126.1,1.261,23.860001,15.005146,Normal
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,14,Mujer,162.5,1.625,52.400002,19.843788,Normal
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,11,Mujer,135,1.35,28.16,15.451303,Normal
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,17,Mujer,157.7,1.577,62.200001,25.010765,Sobrepeso
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,8,Mujer,137.39999,1.374,27,14.301787,Normal
14,Jalisco,46,Jalostotitlán,194,Los Planes,Rural,9,Mujer,127.06,1.2706666,29.66,18.369947,Sobrepeso
14,Jalisco,46,Jalostotitlán,194,Los Planes,Rural,8,Hombre,127.4,1.274,23.74,14.626548,Normal
14,Jalisco,46,Jalostotitlán,194,Los Planes,Rural,14,Hombre,161,1.61,57.400002,22.144207,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,9,Mujer,135,1.35,39.400002,21.618656,Sobrepeso
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,16,Hombre,167.2,1.6719999,71.739998,25.661903,Sobrepeso
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,9,Mujer,140.7,1.4069999,37.799999,19.094296,Sobrepeso
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,9,Hombre,122.64,1.2263333,29.26,19.456169,Sobrepeso
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,6,Hombre,120.2,1.202,22.959999,15.891427,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,16,Hombre,162.60001,1.626,50.700001,19.176392,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,5,Hombre,109.54,1.0953333,17.639999,14.703,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,6,Mujer,122.5,1.225,33.700001,22.45731,Obesidad
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,13,Mujer,160.06,1.6006666,43.700001,17.056097,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,17,Mujer,163.16,1.6316667,44.060001,16.549376,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,8,Hombre,131.16,1.3116667,25.059999,14.56579,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,6,Mujer,112.44,1.1243334,18.700001,14.792834,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,19,Hombre,164.2,1.642,60,22.253839,Normal
14,Jalisco,97,Tlajomulco de Zúñiga,863,Fraccionamiento la Purísima,Rural,13,Hombre,158,1.58,45.740002,18.322384,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,11,Mujer,146.46001,1.4646666,51.84,24.165037,Sobrepeso
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,18,Mujer,160.3,1.603,47.099998,18.329636,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,5,Hombre,102,1.02,16,15.378702,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,10,Hombre,136.84,1.3683333,33.099998,17.678448,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,12,Hombre,150.34,1.5033333,55.5,24.5574,Obesidad
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,9,Mujer,123,1.23,23,15.202591,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,11,Mujer,150,1.5,70.940002,31.528891,Obesidad
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,15,Hombre,178,1.78,65,20.515087,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,11,Mujer,138.5,1.385,33.299999,17.359798,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,16,Mujer,151.10001,1.511,54.119999,23.704393,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,5,Hombre,105.5,1.0549999,21.9,19.676111,Obesidad
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,12,Mujer,151.46001,1.5146666,37.900002,16.519814,Normal
14,Jalisco,98,Tlaquepaque,1,Tlaquepaque,Urbano,8,Mujer,118.5,1.1849999,17.860001,12.718761,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,12,Hombre,167.86,1.6786667,85.099998,30.199558,Obesidad
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,19,Mujer,162.3,1.623,66.699997,25.321461,Sobrepeso
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,11,Hombre,145.8,1.4580001,45.439999,21.375843,Sobrepeso
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,17,Mujer,146.5,1.465,43.560001,20.296101,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,15,Hombre,179.14,1.7913333,55,17.139963,Normal
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,18,Hombre,173.3,1.733,90.900002,30.266815,Obesidad
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,7,Mujer,128,1.28,34.200001,20.874025,Obesidad
14,Jalisco,39,Guadalajara,1,Guadalajara,Urbano,19,Mujer,162.7,1.627,80.199997,30.296976,Obesidad
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,15,Mujer,158.36,1.5836667,68.099998,27.153109,Sobrepeso
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,7,Hombre,131.14,1.3113333,41.759998,24.284786,Obesidad
14,Jalisco,101,Tonalá,1,Tonalá,Urbano,16,Mujer,164.16,1.6416668,74.059998,27.479807,Sobrepeso
14,Jalisco,120,Zapopan,1,Zapopan,Urbano,10,Hombre,155.14,1.5513333,49.860001,20.717724,Sobrepeso
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,6,Mujer,126.9,1.2690001,24.9,15.46237,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,13,Mujer,150.34,1.5033333,40.400002,17.876019,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,9,Mujer,128.64,1.2863333,30.16,18.227383,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,8,Hombre,129.94,1.2993333,32.139999,19.037271,Sobrepeso
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,6,Hombre,118.5,1.1849999,22.959999,16.350657,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,8,Hombre,129.44,1.2943333,25.76,15.376362,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,6,Hombre,123,1.23,27.48,18.163792,Sobrepeso
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,17,Mujer,154.64,1.5463333,50.360001,21.061026,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,13,Mujer,153,1.53,53.400002,22.811741,Sobrepeso
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,11,Hombre,145.94,1.4593333,42.060001,19.749691,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,7,Hombre,133.10001,1.3310001,27.4,15.466583,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,7,Hombre,120,1.2,20.6,14.305555,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,7,Hombre,127.1,1.271,24.860001,15.388987,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,7,Mujer,129,1.29,27.459999,16.501411,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,18,Mujer,155.03999,1.5503334,58.439999,24.314199,Normal
15,México,33,Ecatepec de Morelos,1,Ecatepec de Morelos,Urbano,10,Mujer,158.06,1.5806667,60,24.014341,Obesidad
15,México,81,Tecámac,19,Ojo de Agua,Urbano,13,Mujer,169.84,1.6983333,99.160004,34.378799,Obesidad
15,México,81,Tecámac,19,Ojo de Agua,Urbano,16,Mujer,152.2,1.522,62.860001,27.135954,Sobrepeso
15,México,81,Tecámac,19,Ojo de Agua,Urbano,11,Hombre,145.60001,1.4560001,31.76,14.981583,Normal
15,México,81,Tecámac,19,Ojo de Agua,Urbano,18,Hombre,183.56,1.8356667,90.900002,26.97592,Sobrepeso
15,México,81,Tecámac,19,Ojo de Agua,Urbano,6,Hombre,114.26,1.1426667,18.959999,14.521089,Normal
15,México,81,Tecámac,19,Ojo de Agua,Urbano,5,Hombre,112.8,1.128,18.940001,14.885444,Normal
15,México,81,Tecámac,19,Ojo de Agua,Urbano,19,Mujer,161,1.61,67.540001,26.056093,Sobrepeso
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,12,Hombre,141.84,1.4183333,30.959999,15.390203,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,9,Mujer,123.76,1.2376667,24.459999,15.967945,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,12,Mujer,136.10001,1.3610001,31.34,16.919312,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,5,Mujer,104,1.04,16.5,15.255178,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,8,Mujer,125.06,1.2506666,20.860001,13.336172,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,12,Hombre,154.03999,1.5403334,43,18.123371,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,14,Mujer,160.89999,1.609,69.160004,26.714249,Sobrepeso
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,7,Mujer,123.36,1.2336667,21.559999,14.166191,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,17,Hombre,165.7,1.6569999,60.200001,21.9256,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,12,Mujer,143.84,1.4383333,44.900002,21.703377,Sobrepeso
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,18,Hombre,167.53999,1.6753334,83.540001,29.764048,Obesidad
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,16,Mujer,156.34,1.5633333,58.860001,24.083363,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,12,Hombre,150.03999,1.5003334,43,19.102617,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,10,Mujer,135.75999,1.3576666,28.24,15.320693,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,15,Hombre,171.60001,1.7160001,56,19.0175,Normal
15,México,120,Zumpango,41,San Bartolo Cuautlalpan,Urbano,10,Hombre,136.94,1.3693334,28.440001,15.167402,Normal
15,México,104,Tlalnepantla de Baz,1,Tlalnepantla,Urbano,10,Mujer,140.46001,1.4046665,34.259998,17.363644,Normal
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,6,Hombre,116.64,1.1663333,19.559999,14.378827,Normal
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,13,Hombre,166.64,1.6663333,62.799999,22.617046,Sobrepeso
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,10,Hombre,140,1.4,42.900002,21.887756,Sobrepeso
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,9,Hombre,133.25999,1.3326666,27.459999,15.461708,Normal
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,19,Mujer,149.44,1.4943334,73.360001,32.852192,Obesidad
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,7,Mujer,118.56,1.1856667,23.360001,16.616808,Normal
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,6,Hombre,127.3,1.273,38,23.449133,Obesidad
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,19,Mujer,154.34,1.5433333,67.660004,28.406162,Sobrepeso
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,17,Mujer,161.75999,1.6176666,62.099998,23.730865,Normal
15,México,13,Atizapán de Zaragoza,1,Ciudad López Mateos,Urbano,7,Hombre,126.46,1.2646667,24.639999,15.405952,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,13,Mujer,155.16,1.5516667,50,20.76697,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,9,Mujer,145.34,1.4533333,46,21.778471,Sobrepeso
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,5,Hombre,109.46,1.0946667,19.360001,16.156286,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,5,Hombre,114.66,1.1466666,23.799999,18.101002,Sobrepeso
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,16,Mujer,156.10001,1.5610001,44.560001,18.286867,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,11,Mujer,133.3,1.3330001,28.34,15.949222,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,8,Mujer,120.8,1.2080001,23.040001,15.78878,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,9,Hombre,131.84,1.3183333,30,17.261194,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,8,Mujer,121,1.21,23.139999,15.80493,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,8,Hombre,124.76,1.2476667,30,19.271879,Sobrepeso
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,8,Hombre,123.54,1.2353333,24.34,15.949691,Normal
15,México,57,Naucalpan de Juárez,1,Naucalpan de Juárez,Urbano,12,Hombre,139.06,1.3906666,36.860001,19.059402,Normal
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,12,Mujer,147.7,1.477,36.540001,16.74972,Normal
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,18,Hombre,159.64,1.5963333,48.799999,19.150171,Normal
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,10,Hombre,136,1.36,35.099998,18.977074,Sobrepeso
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,17,Hombre,162.3,1.623,91.339996,34.675598,Obesidad
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,8,Hombre,122.8,1.228,26.940001,17.86491,Sobrepeso
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,11,Hombre,148.64,1.4863334,57.599998,26.072941,Obesidad
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,8,Mujer,120.16,1.2016666,28.24,19.556751,Sobrepeso
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,15,Hombre,151.06,1.5106666,51.400002,22.522982,Normal
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,7,Mujer,116,1.16,20.9,15.532105,Normal
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,5,Hombre,110.5,1.105,19.76,16.183125,Normal
15,México,58,Nezahualcóyotl,1,Ciudad Nezahualcóyotl,Urbano,8,Hombre,117.94,1.1793333,22.5,16.177425,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,10,Mujer,151.03999,1.5103334,39.200001,17.184639,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,18,Hombre,164.14,1.6413333,59.060001,21.922993,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,8,Hombre,124.7,1.247,29.139999,18.739443,Sobrepeso
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,10,Mujer,135.36,1.3536667,31.940001,17.430565,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,8,Mujer,135.06,1.3506666,31.559999,17.299782,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,7,Hombre,116.04,1.1603333,22.6,16.785835,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,14,Mujer,152.89999,1.5289999,49.360001,21.113499,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,8,Mujer,122.46,1.2246667,23.040001,15.361961,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,13,Mujer,155.16,1.5516667,43.740002,18.166946,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,7,Hombre,130.60001,1.3060001,31.459999,18.444729,Sobrepeso
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,5,Mujer,106.3,1.0630001,15.2,13.451694,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,12,Mujer,149.2,1.492,45.400002,20.394743,Normal
15,México,31,Chimalhuacán,1,Chimalhuacán,Urbano,14,Mujer,148.86,1.4886667,57.66,26.018349,Sobrepeso
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,12,Hombre,173,1.73,128.2,42.834705,Obesidad
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,11,Mujer,158.5,1.585,79.459999,31.62933,Obesidad
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,6,Mujer,121.3,1.2130001,23.139999,15.726849,Normal
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,12,Hombre,171.3,1.7130001,83.260002,28.374073,Obesidad
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,10,Mujer,137.44,1.3743334,28.540001,15.110185,Normal
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,6,Mujer,89,0.88999999,22.540001,28.456005,Obesidad
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,12,Hombre,147.46001,1.4746666,61.900002,28.46446,Obesidad
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,7,Mujer,117.66,1.1766666,23.200001,16.756416,Normal
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,5,Hombre,109.76,1.0976667,20.139999,16.715464,Sobrepeso
15,México,99,Texcoco,42,Santiago Cuautlalpan,Urbano,5,Hombre,106.84,1.0683334,18.440001,16.156502,Normal
15,México,70,La Paz,38,Lomas de San Sebastián,Urbano,8,Mujer,103.6,1.036,20.860001,19.435457,Sobrepeso
15,México,70,La Paz,38,Lomas de San Sebastián,Urbano,9,Mujer,138,1.38,29.459999,15.469439,Normal
15,México,70,La Paz,38,Lomas de San Sebastián,Urbano,6,Hombre,113.26,1.1326667,20.6,16.056948,Normal
15,México,70,La Paz,38,Lomas de San Sebastián,Urbano,14,Hombre,160.46001,1.6046666,49.099998,19.068296,Normal
15,México,70,La Paz,38,Lomas de San Sebastián,Urbano,16,Hombre,173.8,1.738,68.239998,22.591208,Normal
15,México,70,La Paz,38,Lomas de San Sebastián,Urbano,7,Hombre,115.96,1.1596667,20.200001,15.020523,Normal
15,México,39,Ixtapaluca,1,Ixtapaluca,Urbano,14,Mujer,158.66,1.5866667,49.799999,19.781441,Normal
15,México,39,Ixtapaluca,1,Ixtapaluca,Urbano,17,Hombre,171.39999,1.714,57.599998,19.606535,Normal
15,México,39,Ixtapaluca,1,Ixtapaluca,Urbano,16,Hombre,169.25999,1.6926666,52.700001,18.393642,Normal
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,19,Mujer,151.60001,1.516,54.299999,23.626608,Normal
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,9,Hombre,136.74001,1.3673334,28.799999,15.404359,Normal
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,10,Mujer,152,1.52,64.260002,27.813366,Obesidad
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,8,Hombre,118.4,1.184,19.6,13.981464,Normal
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,19,Mujer,148.3,1.483,50,22.734619,Normal
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,8,Hombre,126,1.26,23.74,14.953388,Normal
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,7,Hombre,105.44,1.0543333,28.6,25.728245,Obesidad
15,México,122,Valle de Chalco Solidaridad,1,Xico,Urbano,15,Mujer,151.16,1.5116668,48.639999,21.285381,Normal
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,18,Mujer,153.39999,1.5339999,50.099998,21.290556,Normal
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,5,Hombre,103.04,1.0303333,15.14,14.261672,Normal
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,12,Mujer,149,1.49,46.439999,20.917976,Normal
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,5,Mujer,105.5,1.0549999,16.700001,15.004158,Normal
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,13,Mujer,148.24001,1.4823334,51.16,23.28299,Sobrepeso
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,16,Hombre,159.7,1.597,43.360001,17.001194,Normal
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,15,Mujer,157,1.5700001,60.200001,24.422895,Sobrepeso
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,5,Mujer,103.7,1.0369999,17.540001,16.310682,Normal
15,México,25,Chalco,19,San Pablo Atlazalpan,Urbano,10,Mujer,136.75999,1.3676666,30.9,16.519543,Normal
15,México,34,Ecatzingo,1,Ecatzingo de Hidalgo,Urbano,14,Hombre,160.60001,1.6060001,40.900002,15.857408,Normal
15,México,34,Ecatzingo,1,Ecatzingo de Hidalgo,Urbano,5,Hombre,116,1.16,19.9,14.788942,Normal
15,México,34,Ecatzingo,1,Ecatzingo de Hidalgo,Urbano,8,Hombre,128.66,1.2866668,26.16,15.801764,Normal
15,México,34,Ecatzingo,1,Ecatzingo de Hidalgo,Urbano,5,Hombre,115.7,1.1569999,19.299999,14.417521,Normal
15,México,34,Ecatzingo,1,Ecatzingo de Hidalgo,Urbano,18,Mujer,148.5,1.485,45.439999,20.605606,Normal
15,México,34,Ecatzingo,1,Ecatzingo de Hidalgo,Urbano,11,Mujer,143.66,1.4366667,43,20.83322,Sobrepeso
15,México,34,Ecatzingo,1,Ecatzingo de Hidalgo,Urbano,14,Hombre,157,1.5700001,59.060001,23.960402,Sobrepeso
